0.0	4
0.5	4
1.0	4
1.5	4
2.0	4
2.5	4
3.0	4
3.5	4
4.0	4
4.5	4
5.0	4
5.5	4
6.0	4
6.5	4
7.0	4
7.5	4
8.0	4
8.5	4
9.0	4
9.5	4
10.0	4
10.5	4
11.0	4
11.5	4
12.0	4
12.5	4
13.0	4
13.5	4
14.0	4
14.5	4
15.0	4
15.5	4
16.0	4
16.5	4
17.0	4
17.5	4
18.0	4
18.5	4
19.0	4
19.5	4
20.0	4
20.5	4
21.0	4
21.5	4
22.0	4
22.5	4
23.0	4
23.5	4
24.0	4
24.5	4
25.0	4
25.5	4
26.0	4
26.5	4
27.0	4
27.5	4
28.0	4
28.5	4
29.0	4
29.5	4
30.0	4
30.5	4
31.0	4
31.5	4
32.0	4
32.5	4
33.0	4
33.5	4
34.0	4
34.5	4
35.0	4
35.5	4
36.0	4
36.5	4
37.0	4
37.5	4
38.0	4
38.5	4
39.0	4
39.5	4
40.0	4
40.5	4
41.0	4
41.5	4
42.0	4
42.5	4
43.0	4
43.5	4
44.0	4
44.5	4
45.0	4
45.5	4
46.0	4
46.5	4
47.0	4
47.5	4
48.0	4
48.5	4
49.0	4
49.5	4
50.0	4
50.5	4
51.0	4
51.5	4
52.0	4
52.5	4
53.0	4
53.5	4
54.0	4
54.5	4
55.0	4
55.5	4
56.0	4
56.5	4
57.0	4
57.5	4
58.0	4
58.5	4
59.0	4
59.5	4
60.0	4
60.5	4
61.0	4
61.5	4
62.0	4
62.5	4
63.0	4
63.5	4
64.0	4
64.5	4
65.0	4
65.5	4
66.0	4
66.5	4
67.0	4
67.5	4
68.0	4
68.5	4
69.0	4
69.5	4
70.0	4
70.5	4
71.0	4
71.5	4
72.0	4
72.5	4
73.0	4
73.5	4
74.0	4
74.5	4
75.0	4
75.5	4
76.0	4
76.5	4
77.0	4
77.5	4
78.0	4
78.5	4
79.0	4
79.5	4
80.0	4
80.5	4
81.0	4
81.5	4
82.0	4
82.5	4
83.0	4
83.5	4
84.0	4
84.5	4
85.0	4
85.5	4
86.0	4
86.5	4
87.0	4
87.5	4
88.0	4
88.5	4
89.0	4
89.5	4
90.0	4
90.5	4
91.0	4
91.5	4
92.0	4
92.5	4
93.0	4
93.5	4
94.0	4
94.5	4
95.0	4
95.5	4
96.0	4
96.5	4
97.0	4
97.5	4
98.0	4
98.5	4
99.0	4
99.5	4
100.0	4
100.5	4
101.0	4
101.5	4
102.0	4
102.5	4
103.0	4
103.5	4
104.0	4
104.5	4
105.0	4
105.5	4
106.0	4
106.5	4
107.0	4
107.5	4
108.0	4
108.5	4
109.0	4
109.5	4
110.0	4
110.5	4
111.0	4
111.5	4
112.0	4
112.5	4
113.0	4
113.5	4
114.0	4
114.5	4
115.0	4
115.5	4
116.0	4
116.5	4
117.0	4
117.5	4
118.0	4
118.5	4
119.0	4
119.5	4
120.0	4
120.5	4
121.0	4
121.5	4
122.0	4
122.5	4
123.0	4
123.5	4
124.0	4
124.5	4
125.0	4
125.5	4
126.0	4
126.5	4
127.0	4
127.5	4
128.0	4
128.5	4
129.0	4
129.5	4
130.0	4
130.5	4
131.0	4
131.5	4
132.0	4
132.5	4
133.0	4
133.5	4
134.0	4
134.5	4
135.0	4
135.5	4
136.0	4
136.5	4
137.0	4
137.5	4
138.0	4
138.5	4
139.0	4
139.5	4
140.0	4
140.5	4
141.0	4
141.5	4
142.0	4
142.5	4
143.0	4
143.5	4
144.0	4
144.5	4
145.0	4
145.5	4
146.0	4
146.5	4
147.0	4
147.5	4
148.0	4
148.5	4
149.0	4
149.5	4
150.0	4
150.5	4
151.0	4
151.5	4
152.0	4
152.5	4
153.0	4
153.5	4
154.0	4
154.5	4
155.0	4
155.5	4
156.0	4
156.5	4
157.0	4
157.5	4
158.0	4
158.5	4
159.0	4
159.5	4
160.0	4
160.5	4
161.0	4
161.5	4
162.0	4
162.5	4
163.0	4
163.5	4
164.0	4
164.5	4
165.0	4
165.5	4
166.0	4
166.5	4
167.0	4
167.5	4
168.0	4
168.5	4
169.0	4
169.5	4
170.0	4
170.5	4
171.0	4
171.5	4
172.0	4
172.5	4
173.0	4
173.5	4
174.0	4
174.5	4
175.0	4
175.5	4
176.0	4
176.5	4
177.0	4
177.5	4
178.0	4
178.5	4
179.0	4
179.5	4
180.0	4
180.5	4
181.0	4
181.5	4
182.0	4
182.5	4
183.0	4
183.5	4
184.0	4
184.5	4
185.0	4
185.5	4
186.0	4
186.5	4
187.0	4
187.5	4
188.0	4
188.5	4
189.0	4
189.5	4
190.0	4
190.5	4
191.0	4
191.5	4
192.0	4
192.5	4
193.0	4
193.5	4
194.0	4
194.5	4
195.0	4
195.5	4
196.0	4
196.5	4
197.0	4
197.5	4
198.0	4
198.5	4
199.0	4
199.5	4
200.0	4
200.5	4
201.0	4
201.5	4
202.0	4
202.5	4
203.0	4
203.5	4
204.0	4
204.5	4
205.0	4
205.5	4
206.0	4
206.5	4
207.0	4
207.5	4
208.0	4
208.5	4
209.0	4
209.5	4
210.0	4
210.5	4
211.0	4
211.5	4
212.0	4
212.5	4
213.0	4
213.5	4
214.0	4
214.5	4
215.0	4
215.5	4
216.0	4
216.5	4
217.0	4
217.5	4
218.0	4
218.5	4
219.0	4
219.5	4
220.0	4
220.5	4
221.0	4
221.5	4
222.0	4
222.5	4
223.0	4
223.5	4
224.0	4
224.5	4
225.0	4
225.5	4
226.0	4
226.5	4
227.0	4
227.5	4
228.0	4
228.5	4
229.0	4
229.5	4
230.0	4
230.5	4
231.0	4
231.5	4
232.0	4
232.5	4
233.0	4
233.5	4
234.0	4
234.5	4
235.0	4
235.5	4
236.0	4
236.5	4
237.0	4
237.5	4
238.0	4
238.5	4
239.0	4
239.5	4
240.0	4
240.5	4
241.0	4
241.5	4
242.0	4
242.5	4
243.0	4
243.5	4
244.0	4
244.5	4
245.0	4
245.5	4
246.0	4
246.5	4
247.0	4
247.5	4
248.0	4
248.5	4
249.0	4
249.5	4
250.0	4
250.5	4
251.0	4
251.5	4
252.0	4
252.5	4
253.0	4
253.5	4
254.0	4
254.5	4
255.0	4
255.5	4
256.0	4
256.5	4
257.0	4
257.5	4
258.0	4
258.5	4
259.0	4
259.5	4
260.0	4
260.5	4
261.0	4
261.5	4
262.0	4
262.5	4
263.0	4
263.5	4
264.0	4
264.5	4
265.0	4
265.5	4
266.0	4
266.5	4
267.0	4
267.5	4
268.0	4
268.5	4
269.0	4
269.5	4
270.0	4
270.5	4
271.0	4
271.5	4
272.0	4
272.5	4
273.0	4
273.5	4
274.0	4
274.5	4
275.0	4
275.5	4
276.0	4
276.5	4
277.0	4
277.5	4
278.0	4
278.5	4
279.0	4
279.5	4
280.0	4
280.5	4
281.0	4
281.5	4
282.0	4
282.5	4
283.0	4
283.5	4
284.0	4
284.5	4
285.0	4
285.5	4
286.0	4
286.5	4
287.0	4
287.5	4
288.0	4
288.5	4
289.0	4
289.5	4
290.0	4
290.5	4
291.0	4
291.5	4
292.0	4
292.5	4
293.0	4
293.5	4
294.0	4
294.5	4
295.0	4
295.5	4
296.0	4
296.5	4
297.0	4
297.5	4
298.0	4
298.5	4
299.0	4
299.5	4
